Time	SpeedSignalFreq	Speed
2020-10-21T10:38:08.372750+09:00	9	147.94
2020-10-21T10:38:08.372775+09:00	9	147.94
2020-10-21T10:38:08.372800+09:00	9	147.94
2020-10-21T10:38:08.372825+09:00	9	147.94
2020-10-21T10:38:08.372850+09:00	9	147.94
2020-10-21T10:38:08.372875+09:00	9	147.94
2020-10-21T10:38:08.372900+09:00	9	147.94
2020-10-21T10:38:08.372925+09:00	9	147.94
2020-10-21T10:38:08.372950+09:00	9	147.94
2020-10-21T10:38:08.372975+09:00	9	147.94
2020-10-21T10:38:08.373000+09:00	9	147.94
2020-10-21T10:38:08.373025+09:00	9	147.94
2020-10-21T10:38:08.373050+09:00	9	147.94
2020-10-21T10:38:08.373075+09:00	9	147.94
2020-10-21T10:38:08.373100+09:00	9	147.94
2020-10-21T10:38:08.373125+09:00	9	147.94
2020-10-21T10:38:08.373150+09:00	9	147.94
2020-10-21T10:38:08.373175+09:00	9	147.94
2020-10-21T10:38:08.373200+09:00	9	147.94
2020-10-21T10:38:08.373225+09:00	9	147.94
2020-10-21T10:38:08.373250+09:00	9	147.94
2020-10-21T10:38:08.373275+09:00	9	147.94
2020-10-21T10:38:08.373300+09:00	9	147.94
2020-10-21T10:38:08.373325+09:00	9	147.94
2020-10-21T10:38:08.373350+09:00	9	147.94
2020-10-21T10:38:08.373375+09:00	9	147.94
2020-10-21T10:38:08.373400+09:00	9	147.94
2020-10-21T10:38:08.373425+09:00	9	147.94
2020-10-21T10:38:08.373450+09:00	9	147.94
2020-10-21T10:38:08.373475+09:00	9	147.94
2020-10-21T10:38:08.373500+09:00	9	147.94
2020-10-21T10:38:08.373525+09:00	9	147.94
2020-10-21T10:38:08.373550+09:00	9	147.94
2020-10-21T10:38:08.373575+09:00	9	147.94
2020-10-21T10:38:08.373600+09:00	9	147.94
2020-10-21T10:38:08.373625+09:00	9	147.94
2020-10-21T10:38:08.373650+09:00	9	147.94
2020-10-21T10:38:08.373675+09:00	9	147.94
2020-10-21T10:38:08.373700+09:00	9	147.94
2020-10-21T10:38:08.373725+09:00	9	147.94
2020-10-21T10:38:08.373750+09:00	9	147.94
2020-10-21T10:38:08.373775+09:00	9	147.94
2020-10-21T10:38:08.373800+09:00	9	147.94
2020-10-21T10:38:08.373825+09:00	9	147.94
2020-10-21T10:38:08.373850+09:00	9	147.94
2020-10-21T10:38:08.373875+09:00	9	147.94
2020-10-21T10:38:08.373900+09:00	9	147.94
2020-10-21T10:38:08.373925+09:00	9	147.94
2020-10-21T10:38:08.373950+09:00	9	147.94
2020-10-21T10:38:08.373975+09:00	9	147.94
2020-10-21T10:38:08.374000+09:00	9	147.94
2020-10-21T10:38:08.374025+09:00	9	147.94
2020-10-21T10:38:08.374050+09:00	9	147.94
2020-10-21T10:38:08.374075+09:00	9	147.94
2020-10-21T10:38:08.374100+09:00	9	147.94
2020-10-21T10:38:08.374125+09:00	9	147.94
2020-10-21T10:38:08.374150+09:00	9	147.94
2020-10-21T10:38:08.374175+09:00	9	147.94
2020-10-21T10:38:08.374200+09:00	9	147.94
2020-10-21T10:38:08.374225+09:00	9	147.94
2020-10-21T10:38:08.374250+09:00	9	147.94
2020-10-21T10:38:08.374275+09:00	9	147.94
2020-10-21T10:38:08.374300+09:00	9	147.94
2020-10-21T10:38:08.374325+09:00	9	147.94
2020-10-21T10:38:08.374350+09:00	9	147.94
2020-10-21T10:38:08.374375+09:00	9	147.94
2020-10-21T10:38:08.374400+09:00	9	147.94
2020-10-21T10:38:08.374425+09:00	9	147.94
2020-10-21T10:38:08.374450+09:00	9	147.94
2020-10-21T10:38:08.374475+09:00	9	147.94
2020-10-21T10:38:08.374500+09:00	9	147.94
2020-10-21T10:38:08.374525+09:00	9	147.94
2020-10-21T10:38:08.374550+09:00	9	147.94
2020-10-21T10:38:08.374575+09:00	9	147.94
2020-10-21T10:38:08.374600+09:00	9	147.94
2020-10-21T10:38:08.374625+09:00	9	147.94
2020-10-21T10:38:08.374650+09:00	9	147.94
2020-10-21T10:38:08.374675+09:00	9	147.94
2020-10-21T10:38:08.374700+09:00	9	147.94
2020-10-21T10:38:08.374725+09:00	9	147.94
2020-10-21T10:38:08.374750+09:00	9	147.94
2020-10-21T10:38:08.374775+09:00	9	147.94
2020-10-21T10:38:08.374800+09:00	9	147.94
2020-10-21T10:38:08.374825+09:00	9	147.94
2020-10-21T10:38:08.374850+09:00	9	147.94
2020-10-21T10:38:08.374875+09:00	9	147.94
2020-10-21T10:38:08.374900+09:00	9	147.94
2020-10-21T10:38:08.374925+09:00	9	147.94
2020-10-21T10:38:08.374950+09:00	9	147.94
2020-10-21T10:38:08.374975+09:00	9	147.94
2020-10-21T10:38:08.375000+09:00	9	147.94
2020-10-21T10:38:08.375025+09:00	9	147.94
2020-10-21T10:38:08.375050+09:00	9	147.94
2020-10-21T10:38:08.375075+09:00	9	147.94
2020-10-21T10:38:08.375100+09:00	9	147.94
2020-10-21T10:38:08.375125+09:00	9	147.94
2020-10-21T10:38:08.375150+09:00	9	147.94
2020-10-21T10:38:08.375175+09:00	9	147.94
2020-10-21T10:38:08.375200+09:00	9	147.94
2020-10-21T10:38:08.375225+09:00	9	147.94
2020-10-21T10:38:08.375250+09:00	9	147.94
2020-10-21T10:38:08.375275+09:00	9	147.94
2020-10-21T10:38:08.375300+09:00	9	147.94
2020-10-21T10:38:08.375325+09:00	9	147.94
2020-10-21T10:38:08.375350+09:00	9	147.94
2020-10-21T10:38:08.375375+09:00	9	147.94
2020-10-21T10:38:08.375400+09:00	9	147.94
2020-10-21T10:38:08.375425+09:00	9	147.94
2020-10-21T10:38:08.375450+09:00	9	147.94
2020-10-21T10:38:08.375475+09:00	9	147.94
2020-10-21T10:38:08.375500+09:00	9	147.94
2020-10-21T10:38:08.375525+09:00	9	147.94
2020-10-21T10:38:08.375550+09:00	9	147.94
2020-10-21T10:38:08.375575+09:00	9	147.94
2020-10-21T10:38:08.375600+09:00	9	147.94
2020-10-21T10:38:08.375625+09:00	9	147.94
2020-10-21T10:38:08.375650+09:00	9	147.94
2020-10-21T10:38:08.375675+09:00	9	147.94
2020-10-21T10:38:08.375700+09:00	9	147.94
2020-10-21T10:38:08.375725+09:00	9	147.94
2020-10-21T10:38:08.375750+09:00	9	147.94
2020-10-21T10:38:08.375775+09:00	9	147.94
2020-10-21T10:38:08.375800+09:00	9	147.94
2020-10-21T10:38:08.375825+09:00	9	147.94
2020-10-21T10:38:08.375850+09:00	9	147.94
2020-10-21T10:38:08.375875+09:00	9	147.94
2020-10-21T10:38:08.375900+09:00	9	147.94
2020-10-21T10:38:08.375925+09:00	9	147.94
2020-10-21T10:38:08.375950+09:00	9	147.94
2020-10-21T10:38:08.375975+09:00	9	147.94
2020-10-21T10:38:08.376000+09:00	9	147.94
2020-10-21T10:38:08.376025+09:00	9	147.94
2020-10-21T10:38:08.376050+09:00	9	147.94
2020-10-21T10:38:08.376075+09:00	9	147.94
2020-10-21T10:38:08.376100+09:00	9	147.94
2020-10-21T10:38:08.376125+09:00	9	147.94
2020-10-21T10:38:08.376150+09:00	9	147.94
2020-10-21T10:38:08.376175+09:00	9	147.94
2020-10-21T10:38:08.376200+09:00	9	147.94
2020-10-21T10:38:08.376225+09:00	9	147.94
2020-10-21T10:38:08.376250+09:00	9	147.94
2020-10-21T10:38:08.376275+09:00	9	147.94
2020-10-21T10:38:08.376300+09:00	9	147.94
2020-10-21T10:38:08.376325+09:00	9	147.94
2020-10-21T10:38:08.376350+09:00	9	147.94
2020-10-21T10:38:08.376375+09:00	9	147.94
2020-10-21T10:38:08.376400+09:00	9	147.94
2020-10-21T10:38:08.376425+09:00	9	147.94
2020-10-21T10:38:08.376450+09:00	9	147.94
2020-10-21T10:38:08.376475+09:00	9	147.94
2020-10-21T10:38:08.376500+09:00	9	147.94
2020-10-21T10:38:08.376525+09:00	9	147.94
2020-10-21T10:38:08.376550+09:00	9	147.94
2020-10-21T10:38:08.376575+09:00	9	147.94
2020-10-21T10:38:08.376600+09:00	9	147.94
2020-10-21T10:38:08.376625+09:00	9	147.94
2020-10-21T10:38:08.376650+09:00	9	147.94
2020-10-21T10:38:08.376675+09:00	9	147.94
2020-10-21T10:38:08.376700+09:00	9	147.94
2020-10-21T10:38:08.376725+09:00	9	147.94
2020-10-21T10:38:08.376750+09:00	9	147.94
2020-10-21T10:38:08.376775+09:00	9	147.94
2020-10-21T10:38:08.376800+09:00	9	147.94
2020-10-21T10:38:08.376825+09:00	9	147.94
2020-10-21T10:38:08.376850+09:00	9	147.94
2020-10-21T10:38:08.376875+09:00	9	147.94
2020-10-21T10:38:08.376900+09:00	9	147.94
2020-10-21T10:38:08.376925+09:00	9	147.94
2020-10-21T10:38:08.376950+09:00	9	147.94
2020-10-21T10:38:08.376975+09:00	9	147.94
2020-10-21T10:38:08.377000+09:00	9	147.94
2020-10-21T10:38:08.377025+09:00	9	147.94
2020-10-21T10:38:08.377050+09:00	9	147.94
2020-10-21T10:38:08.377075+09:00	9	147.94
2020-10-21T10:38:08.377100+09:00	9	147.94
2020-10-21T10:38:08.377125+09:00	9	147.94
2020-10-21T10:38:08.377150+09:00	9	147.94
2020-10-21T10:38:08.377175+09:00	9	147.94
2020-10-21T10:38:08.377200+09:00	9	147.94
2020-10-21T10:38:08.377225+09:00	9	147.94
2020-10-21T10:38:08.377250+09:00	9	147.94
2020-10-21T10:38:08.377275+09:00	9	147.94
2020-10-21T10:38:08.377300+09:00	9	147.94
2020-10-21T10:38:08.377325+09:00	9	147.94
2020-10-21T10:38:08.377350+09:00	9	147.94
2020-10-21T10:38:08.377375+09:00	9	147.94
2020-10-21T10:38:08.377400+09:00	9	147.94
2020-10-21T10:38:08.377425+09:00	9	147.94
2020-10-21T10:38:08.377450+09:00	9	147.94
2020-10-21T10:38:08.377475+09:00	9	147.94
2020-10-21T10:38:08.377500+09:00	9	147.94
2020-10-21T10:38:08.377525+09:00	9	147.94
2020-10-21T10:38:08.377550+09:00	9	147.94
2020-10-21T10:38:08.377575+09:00	9	147.94
2020-10-21T10:38:08.377600+09:00	9	147.94
2020-10-21T10:38:08.377625+09:00	9	147.94
2020-10-21T10:38:08.377650+09:00	9	147.94
2020-10-21T10:38:08.377675+09:00	9	147.94
2020-10-21T10:38:08.377700+09:00	9	147.94
2020-10-21T10:38:08.377725+09:00	9	147.94
2020-10-21T10:38:08.377750+09:00	9	147.94
2020-10-21T10:38:08.377775+09:00	9	147.94
2020-10-21T10:38:08.377800+09:00	9	147.94
2020-10-21T10:38:08.377825+09:00	9	147.94
2020-10-21T10:38:08.377850+09:00	9	147.94
2020-10-21T10:38:08.377875+09:00	9	147.94
2020-10-21T10:38:08.377900+09:00	9	147.94
2020-10-21T10:38:08.377925+09:00	9	147.94
2020-10-21T10:38:08.377950+09:00	9	147.94
2020-10-21T10:38:08.377975+09:00	9	147.94
2020-10-21T10:38:08.378000+09:00	9	147.94
2020-10-21T10:38:08.378025+09:00	9	147.94
2020-10-21T10:38:08.378050+09:00	9	147.94
2020-10-21T10:38:08.378075+09:00	9	147.94
2020-10-21T10:38:08.378100+09:00	9	147.94
2020-10-21T10:38:08.378125+09:00	9	147.94
2020-10-21T10:38:08.378150+09:00	9	147.94
2020-10-21T10:38:08.378175+09:00	9	147.94
2020-10-21T10:38:08.378200+09:00	9	147.94
2020-10-21T10:38:08.378225+09:00	9	147.94
2020-10-21T10:38:08.378250+09:00	9	147.94
2020-10-21T10:38:08.378275+09:00	9	147.94
2020-10-21T10:38:08.378300+09:00	9	147.94
2020-10-21T10:38:08.378325+09:00	9	147.94
2020-10-21T10:38:08.378350+09:00	9	147.94
2020-10-21T10:38:08.378375+09:00	9	147.94
2020-10-21T10:38:08.378400+09:00	9	147.94
2020-10-21T10:38:08.378425+09:00	9	147.94
2020-10-21T10:38:08.378450+09:00	9	147.94
2020-10-21T10:38:08.378475+09:00	9	147.94
2020-10-21T10:38:08.378500+09:00	9	147.94
2020-10-21T10:38:08.378525+09:00	9	147.94
2020-10-21T10:38:08.378550+09:00	9	147.94
2020-10-21T10:38:08.378575+09:00	9	147.94
2020-10-21T10:38:08.378600+09:00	9	147.94
2020-10-21T10:38:08.378625+09:00	9	147.94
2020-10-21T10:38:08.378650+09:00	9	147.94
2020-10-21T10:38:08.378675+09:00	9	147.94
2020-10-21T10:38:08.378700+09:00	9	147.94
2020-10-21T10:38:08.378725+09:00	9	147.94
2020-10-21T10:38:08.378750+09:00	9	147.94
2020-10-21T10:38:08.378775+09:00	9	147.94
2020-10-21T10:38:08.378800+09:00	9	147.94
2020-10-21T10:38:08.378825+09:00	9	147.94
2020-10-21T10:38:08.378850+09:00	9	147.94
2020-10-21T10:38:08.378875+09:00	9	147.94
2020-10-21T10:38:08.378900+09:00	9	147.94
2020-10-21T10:38:08.378925+09:00	9	147.94
2020-10-21T10:38:08.378950+09:00	9	147.94
2020-10-21T10:38:08.378975+09:00	9	147.94
2020-10-21T10:38:08.379000+09:00	9	147.94
2020-10-21T10:38:08.379025+09:00	9	147.94
2020-10-21T10:38:08.379050+09:00	9	147.94
2020-10-21T10:38:08.379075+09:00	9	147.94
2020-10-21T10:38:08.379100+09:00	9	147.94
2020-10-21T10:38:08.379125+09:00	9	147.94
2020-10-21T10:38:08.379150+09:00	9	147.94
2020-10-21T10:38:08.379175+09:00	9	147.94
2020-10-21T10:38:08.379200+09:00	9	147.94
2020-10-21T10:38:08.379225+09:00	9	147.94
2020-10-21T10:38:08.379250+09:00	9	147.94
2020-10-21T10:38:08.379275+09:00	9	147.94
2020-10-21T10:38:08.379300+09:00	9	147.94
2020-10-21T10:38:08.379325+09:00	9	147.94
2020-10-21T10:38:08.379350+09:00	9	147.94
2020-10-21T10:38:08.379375+09:00	9	147.94
2020-10-21T10:38:08.379400+09:00	9	147.94
2020-10-21T10:38:08.379425+09:00	9	147.94
2020-10-21T10:38:08.379450+09:00	9	147.94
2020-10-21T10:38:08.379475+09:00	9	147.94
2020-10-21T10:38:08.379500+09:00	9	147.94
2020-10-21T10:38:08.379525+09:00	9	147.94
2020-10-21T10:38:08.379550+09:00	9	147.94
2020-10-21T10:38:08.379575+09:00	9	147.94
2020-10-21T10:38:08.379600+09:00	9	147.94
2020-10-21T10:38:08.379625+09:00	9	147.94
2020-10-21T10:38:08.379650+09:00	9	147.94
2020-10-21T10:38:08.379675+09:00	9	147.94
2020-10-21T10:38:08.379700+09:00	9	147.94
2020-10-21T10:38:08.379725+09:00	9	147.94
2020-10-21T10:38:08.379750+09:00	9	147.94
2020-10-21T10:38:08.379775+09:00	9	147.94
2020-10-21T10:38:08.379800+09:00	9	147.94
2020-10-21T10:38:08.379825+09:00	9	147.94
2020-10-21T10:38:08.379850+09:00	9	147.94
2020-10-21T10:38:08.379875+09:00	9	147.94
2020-10-21T10:38:08.379900+09:00	9	147.94
2020-10-21T10:38:08.379925+09:00	9	147.94
2020-10-21T10:38:08.379950+09:00	9	147.94
2020-10-21T10:38:08.379975+09:00	9	147.94
2020-10-21T10:38:08.400000+09:00	15	147.51
2020-10-21T10:38:08.400025+09:00	15	147.51
2020-10-21T10:38:08.400050+09:00	15	147.51
2020-10-21T10:38:08.400075+09:00	15	147.51
2020-10-21T10:38:08.400100+09:00	15	147.51
2020-10-21T10:38:08.400125+09:00	15	147.51
2020-10-21T10:38:08.400150+09:00	15	147.51
2020-10-21T10:38:08.400175+09:00	15	147.51
2020-10-21T10:38:08.400200+09:00	15	147.51
2020-10-21T10:38:08.400225+09:00	15	147.51
2020-10-21T10:38:08.400250+09:00	15	147.51
2020-10-21T10:38:08.400275+09:00	15	147.51
2020-10-21T10:38:08.400300+09:00	15	147.51
2020-10-21T10:38:08.400325+09:00	15	147.51
2020-10-21T10:38:08.400350+09:00	15	147.51
2020-10-21T10:38:08.400375+09:00	15	147.51
2020-10-21T10:38:08.400400+09:00	15	147.51
2020-10-21T10:38:08.400425+09:00	15	147.51
2020-10-21T10:38:08.400450+09:00	15	147.51
2020-10-21T10:38:08.400475+09:00	15	147.51
2020-10-21T10:38:08.400500+09:00	15	147.51
2020-10-21T10:38:08.400525+09:00	15	147.51
2020-10-21T10:38:08.400550+09:00	15	147.51
2020-10-21T10:38:08.400575+09:00	15	147.51
2020-10-21T10:38:08.400600+09:00	15	147.51
2020-10-21T10:38:08.400625+09:00	15	147.51
2020-10-21T10:38:08.400650+09:00	15	147.51
2020-10-21T10:38:08.400675+09:00	15	147.51
2020-10-21T10:38:08.400700+09:00	15	147.51
2020-10-21T10:38:08.400725+09:00	15	147.51
2020-10-21T10:38:08.400750+09:00	15	147.51
2020-10-21T10:38:08.400775+09:00	15	147.51
2020-10-21T10:38:08.400800+09:00	15	147.51
2020-10-21T10:38:08.400825+09:00	15	147.51
2020-10-21T10:38:08.400850+09:00	15	147.51
2020-10-21T10:38:08.400875+09:00	15	147.51
2020-10-21T10:38:08.400900+09:00	15	147.51
2020-10-21T10:38:08.400925+09:00	15	147.51
2020-10-21T10:38:08.400950+09:00	15	147.51
2020-10-21T10:38:08.400975+09:00	15	147.51
2020-10-21T10:38:08.401000+09:00	15	147.51
2020-10-21T10:38:08.401025+09:00	15	147.51
2020-10-21T10:38:08.401050+09:00	15	147.51
2020-10-21T10:38:08.401075+09:00	15	147.51
2020-10-21T10:38:08.401100+09:00	15	147.51
2020-10-21T10:38:08.401125+09:00	15	147.51
2020-10-21T10:38:08.401150+09:00	15	147.51
2020-10-21T10:38:08.401175+09:00	15	147.51
2020-10-21T10:38:08.401200+09:00	15	147.51
2020-10-21T10:38:08.401225+09:00	15	147.51
2020-10-21T10:38:08.401250+09:00	15	147.51
2020-10-21T10:38:08.401275+09:00	15	147.51
2020-10-21T10:38:08.401300+09:00	15	147.51
2020-10-21T10:38:08.401325+09:00	15	147.51
2020-10-21T10:38:08.401350+09:00	15	147.51
2020-10-21T10:38:08.401375+09:00	15	147.51
2020-10-21T10:38:08.401400+09:00	15	147.51
2020-10-21T10:38:08.401425+09:00	15	147.51
2020-10-21T10:38:08.401450+09:00	15	147.51
2020-10-21T10:38:08.401475+09:00	15	147.51
2020-10-21T10:38:08.401500+09:00	15	147.51
2020-10-21T10:38:08.401525+09:00	15	147.51
2020-10-21T10:38:08.401550+09:00	15	147.51
2020-10-21T10:38:08.401575+09:00	15	147.51
2020-10-21T10:38:08.401600+09:00	15	147.51
2020-10-21T10:38:08.401625+09:00	15	147.51
2020-10-21T10:38:08.401650+09:00	15	147.51
2020-10-21T10:38:08.401675+09:00	15	147.51
2020-10-21T10:38:08.401700+09:00	15	147.51
2020-10-21T10:38:08.401725+09:00	15	147.51
2020-10-21T10:38:08.401750+09:00	15	147.51
2020-10-21T10:38:08.401775+09:00	15	147.51
2020-10-21T10:38:08.401800+09:00	15	147.51
2020-10-21T10:38:08.401825+09:00	15	147.51
2020-10-21T10:38:08.401850+09:00	15	147.51
2020-10-21T10:38:08.401875+09:00	15	147.51
2020-10-21T10:38:08.401900+09:00	15	147.51
2020-10-21T10:38:08.401925+09:00	15	147.51
2020-10-21T10:38:08.401950+09:00	15	147.51
2020-10-21T10:38:08.401975+09:00	15	147.51
2020-10-21T10:38:08.402000+09:00	15	147.51
2020-10-21T10:38:08.402025+09:00	15	147.51
2020-10-21T10:38:08.402050+09:00	15	147.51
2020-10-21T10:38:08.402075+09:00	15	147.51
2020-10-21T10:38:08.402100+09:00	15	147.51
2020-10-21T10:38:08.402125+09:00	15	147.51
2020-10-21T10:38:08.402150+09:00	15	147.51
2020-10-21T10:38:08.402175+09:00	15	147.51
2020-10-21T10:38:08.402200+09:00	15	147.51
2020-10-21T10:38:08.402225+09:00	15	147.51
2020-10-21T10:38:08.402250+09:00	15	147.51
2020-10-21T10:38:08.402275+09:00	15	147.51
2020-10-21T10:38:08.402300+09:00	15	147.51
2020-10-21T10:38:08.402325+09:00	15	147.51
2020-10-21T10:38:08.402350+09:00	15	147.51
2020-10-21T10:38:08.402375+09:00	15	147.51
2020-10-21T10:38:08.402400+09:00	15	147.51
2020-10-21T10:38:08.402425+09:00	15	147.51
2020-10-21T10:38:08.402450+09:00	15	147.51
2020-10-21T10:38:08.402475+09:00	15	147.51
2020-10-21T10:38:08.402500+09:00	15	147.51
2020-10-21T10:38:08.402525+09:00	15	147.51
2020-10-21T10:38:08.402550+09:00	15	147.51
2020-10-21T10:38:08.402575+09:00	15	147.51
2020-10-21T10:38:08.402600+09:00	15	147.51
2020-10-21T10:38:08.402625+09:00	15	147.51
2020-10-21T10:38:08.402650+09:00	15	147.51
2020-10-21T10:38:08.402675+09:00	15	147.51
2020-10-21T10:38:08.402700+09:00	15	147.51
2020-10-21T10:38:08.402725+09:00	15	147.51
2020-10-21T10:38:08.402750+09:00	15	147.51
2020-10-21T10:38:08.402775+09:00	15	147.51
2020-10-21T10:38:08.402800+09:00	15	147.51
2020-10-21T10:38:08.402825+09:00	15	147.51
2020-10-21T10:38:08.402850+09:00	15	147.51
2020-10-21T10:38:08.402875+09:00	15	147.51
2020-10-21T10:38:08.402900+09:00	15	147.51
2020-10-21T10:38:08.402925+09:00	15	147.51
2020-10-21T10:38:08.402950+09:00	15	147.51
2020-10-21T10:38:08.402975+09:00	15	147.51
2020-10-21T10:38:08.403000+09:00	15	147.51
2020-10-21T10:38:08.403025+09:00	15	147.51
2020-10-21T10:38:08.403050+09:00	15	147.51
2020-10-21T10:38:08.403075+09:00	15	147.51
2020-10-21T10:38:08.403100+09:00	15	147.51
2020-10-21T10:38:08.403125+09:00	15	147.51
2020-10-21T10:38:08.403150+09:00	15	147.51
2020-10-21T10:38:08.403175+09:00	15	147.51
2020-10-21T10:38:08.403200+09:00	15	147.51
2020-10-21T10:38:08.403225+09:00	15	147.51
2020-10-21T10:38:08.403250+09:00	15	147.51
2020-10-21T10:38:08.403275+09:00	15	147.51
2020-10-21T10:38:08.403300+09:00	15	147.51
2020-10-21T10:38:08.403325+09:00	15	147.51
2020-10-21T10:38:08.403350+09:00	15	147.51
2020-10-21T10:38:08.403375+09:00	15	147.51
2020-10-21T10:38:08.403400+09:00	15	147.51
2020-10-21T10:38:08.403425+09:00	15	147.51
2020-10-21T10:38:08.403450+09:00	15	147.51
2020-10-21T10:38:08.403475+09:00	15	147.51
2020-10-21T10:38:08.403500+09:00	15	147.51
2020-10-21T10:38:08.403525+09:00	15	147.51
2020-10-21T10:38:08.403550+09:00	15	147.51
2020-10-21T10:38:08.403575+09:00	15	147.51
2020-10-21T10:38:08.403600+09:00	15	147.51
2020-10-21T10:38:08.403625+09:00	15	147.51
2020-10-21T10:38:08.403650+09:00	15	147.51
2020-10-21T10:38:08.403675+09:00	15	147.51
2020-10-21T10:38:08.403700+09:00	15	147.51
2020-10-21T10:38:08.403725+09:00	15	147.51
2020-10-21T10:38:08.403750+09:00	15	147.51
2020-10-21T10:38:08.403775+09:00	15	147.51
2020-10-21T10:38:08.403800+09:00	15	147.51
2020-10-21T10:38:08.403825+09:00	15	147.51
2020-10-21T10:38:08.403850+09:00	15	147.51
2020-10-21T10:38:08.403875+09:00	15	147.51
2020-10-21T10:38:08.403900+09:00	15	147.51
2020-10-21T10:38:08.403925+09:00	15	147.51
2020-10-21T10:38:08.403950+09:00	15	147.51
2020-10-21T10:38:08.403975+09:00	15	147.51
2020-10-21T10:38:08.404000+09:00	15	147.51
2020-10-21T10:38:08.404025+09:00	15	147.51
2020-10-21T10:38:08.404050+09:00	15	147.51
2020-10-21T10:38:08.404075+09:00	15	147.51
2020-10-21T10:38:08.404100+09:00	15	147.51
2020-10-21T10:38:08.404125+09:00	15	147.51
2020-10-21T10:38:08.404150+09:00	15	147.51
2020-10-21T10:38:08.404175+09:00	15	147.51
2020-10-21T10:38:08.404200+09:00	15	147.51
2020-10-21T10:38:08.404225+09:00	15	147.51
2020-10-21T10:38:08.404250+09:00	15	147.51
2020-10-21T10:38:08.404275+09:00	15	147.51
2020-10-21T10:38:08.404300+09:00	15	147.51
2020-10-21T10:38:08.404325+09:00	15	147.51
2020-10-21T10:38:08.404350+09:00	15	147.51
2020-10-21T10:38:08.404375+09:00	15	147.51
2020-10-21T10:38:08.404400+09:00	15	147.51
2020-10-21T10:38:08.404425+09:00	15	147.51
2020-10-21T10:38:08.404450+09:00	15	147.51
2020-10-21T10:38:08.404475+09:00	15	147.51
2020-10-21T10:38:08.404500+09:00	15	147.51
2020-10-21T10:38:08.404525+09:00	15	147.51
2020-10-21T10:38:08.404550+09:00	15	147.51
2020-10-21T10:38:08.404575+09:00	15	147.51
2020-10-21T10:38:08.404600+09:00	15	147.51
2020-10-21T10:38:08.404625+09:00	15	147.51
2020-10-21T10:38:08.404650+09:00	15	147.51
2020-10-21T10:38:08.404675+09:00	15	147.51
2020-10-21T10:38:08.404700+09:00	15	147.51
2020-10-21T10:38:08.404725+09:00	15	147.51
2020-10-21T10:38:08.404750+09:00	15	147.51
2020-10-21T10:38:08.404775+09:00	15	147.51
2020-10-21T10:38:08.404800+09:00	15	147.51
2020-10-21T10:38:08.404825+09:00	15	147.51
2020-10-21T10:38:08.404850+09:00	15	147.51
2020-10-21T10:38:08.404875+09:00	15	147.51
2020-10-21T10:38:08.404900+09:00	15	147.51
2020-10-21T10:38:08.404925+09:00	15	147.51
2020-10-21T10:38:08.404950+09:00	15	147.51
2020-10-21T10:38:08.404975+09:00	15	147.51
2020-10-21T10:38:08.405000+09:00	15	147.51
2020-10-21T10:38:08.405025+09:00	15	147.51
2020-10-21T10:38:08.405050+09:00	15	147.51
2020-10-21T10:38:08.405075+09:00	15	147.51
2020-10-21T10:38:08.405100+09:00	15	147.51
2020-10-21T10:38:08.405125+09:00	15	147.51
2020-10-21T10:38:08.405150+09:00	15	147.51
2020-10-21T10:38:08.405175+09:00	15	147.51
2020-10-21T10:38:08.405200+09:00	15	147.51
2020-10-21T10:38:08.405225+09:00	15	147.51
2020-10-21T10:38:08.405250+09:00	15	147.51
2020-10-21T10:38:08.405275+09:00	15	147.51
2020-10-21T10:38:08.405300+09:00	15	147.51
2020-10-21T10:38:08.405325+09:00	15	147.51
2020-10-21T10:38:08.405350+09:00	15	147.51
2020-10-21T10:38:08.405375+09:00	15	147.51
2020-10-21T10:38:08.405400+09:00	15	147.51
2020-10-21T10:38:08.405425+09:00	15	147.51
2020-10-21T10:38:08.405450+09:00	15	147.51
2020-10-21T10:38:08.405475+09:00	15	147.51
2020-10-21T10:38:08.405500+09:00	15	147.51
2020-10-21T10:38:08.405525+09:00	15	147.51
2020-10-21T10:38:08.405550+09:00	15	147.51
2020-10-21T10:38:08.405575+09:00	15	147.51
2020-10-21T10:38:08.405600+09:00	15	147.51
2020-10-21T10:38:08.405625+09:00	15	147.51
2020-10-21T10:38:08.405650+09:00	15	147.51
2020-10-21T10:38:08.405675+09:00	15	147.51
2020-10-21T10:38:08.405700+09:00	15	147.51
2020-10-21T10:38:08.405725+09:00	15	147.51
2020-10-21T10:38:08.405750+09:00	15	147.51
2020-10-21T10:38:08.405775+09:00	15	147.51
2020-10-21T10:38:08.405800+09:00	15	147.51
2020-10-21T10:38:08.405825+09:00	15	147.51
2020-10-21T10:38:08.405850+09:00	15	147.51
2020-10-21T10:38:08.405875+09:00	15	147.51
2020-10-21T10:38:08.405900+09:00	15	147.51
2020-10-21T10:38:08.405925+09:00	15	147.51
2020-10-21T10:38:08.405950+09:00	15	147.51
2020-10-21T10:38:08.405975+09:00	15	147.51
2020-10-21T10:38:08.406000+09:00	15	147.51
2020-10-21T10:38:08.406025+09:00	15	147.51
2020-10-21T10:38:08.406050+09:00	15	147.51
2020-10-21T10:38:08.406075+09:00	15	147.51
2020-10-21T10:38:08.406100+09:00	15	147.51
2020-10-21T10:38:08.406125+09:00	15	147.51
2020-10-21T10:38:08.406150+09:00	15	147.51
